Location,Name,Rating,Address,Phone Number,Num Reviews,Num Photos,Price Range Per Person (CAD),Cuisine Type 1,Cuisine Type 2,Cuisine Type 3,Cuisine Type 4,Cuisine Type 5,Cuisine Type 6,Cuisine Type 7,Cuisine Type 8
North Burnaby,L'Artista Ristorante Italiano,3.5,"3891 Hastings Street, Burnaby V5C2H7",+16042988110,64,22,30.0,Italian,,,,,,,
North Burnaby,Kamamarui Ramen & Don,3.1,"4219 Hastings Street, Burnaby V5C",+17783798077,55,64,15.0,Japanese,Korean,Asian,,,,,
North Burnaby,Hot Oven Pizza and Pasta,4.0,"5620 Hastings Street, Burnaby V5B 1R2",+16042994055,78,13,15.0,Italian,Pizza,,,,,,
North Burnaby,Cristos Greek Taverna,3.7,"4624 Hastings Street, North Burnaby, Vancouver, Burnaby V5C 2K5",+16042990008,77,27,35.0,Greek,,,,,,,
North Burnaby,Sushi Giwa,3.3,"5625 Hastings Street, Burnaby V5B 1R4",+16043365250,68,66,15.0,Sushi,Japanese,Asian,,,,,
North Burnaby,Browns Socialhouse,3.2,"2 1908 Rosser Avenue, Burnaby V5C 3Z2",+16045688144,88,51,35.0,Bar Food,,,,,,,
North Burnaby,Baci Ristorante,3.6,"3728 Hastings Street, Burnaby V5C 2H7",+16042997047,64,25,35.0,Italian,Pizza,,,,,,
North Burnaby,Garlic & Chili Restaurant,4.0,"5901 East Broadway, Suite 7, Burnaby, Burnaby V5B4P7",+16042988361,62,26,15.0,Chinese,Sichuan,Asian,,,,,
North Burnaby,Noodle Paradise by Jane's at The Heights Restaurant,3.8,"4217 Hastings Street, Burnaby V5C 2J5",+16042931343,61,40,12.5,Chinese,Asian,Diner,,,,,
North Burnaby,Osaka Sushi,3.8,"4152 Hastings Street, Burnaby V5C",+16042919669,69,47,22.5,Sushi,Japanese,,,,,,
North Burnaby,Hong Sushi,4.0,"6636 Hastings Street, Burnaby V5B 1S1",+16042983111,68,31,12.5,Sushi,Japanese,Asian,,,,,
North Burnaby,Sushi U,3.7,"#5-5901 E Broadway Street, Burnaby, Burnaby V5B 2Y1",+16042910080,61,53,15.0,Sushi,Japanese,Asian,,,,,
North Burnaby,Cozmos Restaurant,3.5,"6691 Hastings Street, Burnaby V5B",+16042055831,57,23,22.5,Greek,,,,,,,
North Burnaby,Sooda Korean BBQ,3.1,"4455 Lougheed Highway, Burnaby V5C 3Z2",+16044289227,28,27,5.0,Korean,,,,,,,
North Burnaby,Stan's Pizza Joint,3.5,"4527 Hastings Street, Burnaby V5C 2K6",+16042985711,67,14,15.0,Pizza,Bar Food,,,,,,
North Burnaby,The Hop & Vine Pub And Liquor Store,3.7,"1601 Burnwood Drive, Burnaby V5A 4H1",+16044211092,50,17,20.0,Bar Food,Canadian,,,,,,
North Burnaby,Double One Chinese Restaurant,3.9,"4057 Hastings Street, Burnaby V5C2J3",+16042917832,55,18,12.5,Chinese,Asian,,,,,,
North Burnaby,Hiro Sushi,3.0,"3701 Hastings Street, Burnaby V5C 2H6",+16048771949,34,38,12.5,Sushi,Japanese,Asian,,,,,
North Burnaby,Church's Chicken,3.3,"4269 Lougheed Highway, Burnaby V5C 3Y6",+16042919137,47,23,10.0,Fast Food,,,,,,,
North Burnaby,Da Mario Ristorante Italiano,3.7,"5601 East Hastings Street, Burnaby V5R 1R5",+16042941121,35,26,25.0,Italian,,,,,,,
North Burnaby,Peking Restaurant,3.4,"5939 Hastings Street, Burnaby V5B 3X7",+16042992526,37,25,15.0,Chinese,Asian,,,,,,
North Burnaby,Club Ilia,2.7,"Cornerstone Mews, 8902 Cornerstone Mews, Burnaby V5A 4X6",+16045684993,37,20,20.0,Bar Food,,,,,,,
North Burnaby,Paul's Restaurant,3.3,"4621 Hastings Street, Burnaby V5C2K8",+16042986905,37,17,15.0,Chinese,Asian,,,,,,
North Burnaby,Socrates Greek Taverna,3.6,"6633 Hastings Street, Burnaby V5B 1S1",+16042993777,39,10,22.5,Greek,,,,,,,
North Burnaby,North Burnaby Wonton House,3.1,"6640 Hastings Street, Burnaby V5B 1S1",+16042910348,36,12,15.0,Chinese,Asian,,,,,,
North Burnaby,Bronco Belle BBQ & Grill,3.6,"Brentwood Town Centre, 735K-4567 Lougheed Highway, Burnaby V5C 5X3",+16042997993,30,17,12.5,Fast Food,BBQ,,,,,,
North Burnaby,Bamboo Garden,3.0,"Cornerstone Mews, 8911 Cornerstone Mews, Burnaby V5A 4Y6",+16042989869,40,7,12.5,Chinese,,,,,,,
North Burnaby,Steamworks Brewery & Taproom,3.2,"3845 William Street, Burnaby V5C 3J1",+16046207250,17,29,10.0,Finger Food,,,,,,,
North Burnaby,Pita King Mediterranean Food,3.7,"Brentwood Town Centre, Food Court, 4567 Lougheed Highway, Burnaby V5C",+16042059313,28,5,12.5,Fast Food,Mediterranean,,,,,,
North Burnaby,Whole Foods Market,3.0,"4420 Lougheed Highway, Burnaby V5C 3Z3",+16042055032,17,46,15.0,Cafe,Bakery,Healthy Food,Canadian,,,,
North Burnaby,Pita Pit,3.9,"1805 Rosser Ave #3, Burnaby V5C6R4",+16042995997,29,16,10.0,Fast Food,,,,,,,
North Burnaby,Edo Japan,2.9,"Brentwood Town Centre, Food Court, 746-4567 Lougheed Highway, Burnaby V5C5X3",+16042918226,20,19,12.5,Fast Food,Sushi,Japanese,Asian,,,,
North Burnaby,The Rolling Dough,3.7,"2900 Bainbridge Avenue, Burnaby V5A 2S9",+16045593717,11,22,15.0,Pizza,,,,,,,
North Burnaby,J. Beethoven's Pizza Gourmet,3.8,"4-2909 Bainbridge Avenue, Burnaby V5A2S9",+16044217735,10,8,12.5,Pizza,,,,,,,
North Burnaby,Admiral Pub & Grill,2.7,"4125 Hastings Street, Burnaby V5C 2J3",+16042987158,17,7,25.0,Bar Food,,,,,,,
North Burnaby,Ramen Gaoh,3.3,"4518 E Hastings Street, North Burnaby, Burnaby, Burnaby",+16042995407,9,17,12.5,Japanese,Ramen,,,,,,
North Burnaby,Subway,3.3,"Cornerstone Mews, 8906 Cornerstone Mews, Burnaby V5A4Y6",+16042055854,26,13,12.5,Fast Food,,,,,,,
North Burnaby,Domino's,2.6,"4161 Hastings Street, Burnaby V5C 2J3",+16042931133,13,15,10.0,Pizza,Fast Food,,,,,,
North Burnaby,Tentatsu,2.8,"4266 Hastings Street, Burnaby, Burnaby V5C 2J6",+16042992500,7,13,12.5,Japanese,Sushi,,,,,,
North Burnaby,Quesada Burritos & Tacos,3.6,"8961 Cornerstone Mews, Burnaby, BC, Burnaby V5A 4Y6",+16045599900,16,5,15.0,Mexican,,,,,,,
North Burnaby,Chef Hung Taiwanese Beef Noodle,3.2,"Unit 109 - 9055 University High St, Burnaby, Metro Vancouver, Burnaby",+16042998548,11,16,25.0,Asian,Chinese,Taiwanese,,,,,
North Burnaby,Pizza Hut,3.3,"Cornerstone Mews, 8917 Cornerstone Mews, Burnaby V5A4Y6",+16042996446,19,29,10.0,Pizza,Fast Food,,,,,,
North Burnaby,McDonald's,2.4,"4805 Hastings Street, Burnaby V5C2L1",+16047181015,20,12,10.0,Fast Food,,,,,,,
North Burnaby,Thai Pearl,3.4,"Brentwood Town Centre, Food Court, 734K-4567 Lougheed Highway, Burnaby V5C 5X3",+16042981681,19,4,12.5,Fast Food,Thai,Asian,,,,,
North Burnaby,Starbucks,2.9,"2201 Holdom Avenue, Burnaby V5B3A4",+16042949552,19,16,10.0,Cafe,,,,,,,
North Burnaby,Dairy Queen Grill & Chill,3.1,"103-4191 Hastings Street, Burnaby V5C2J3",+16042931171,16,14,10.0,Fast Food,Desserts,,,,,,
North Burnaby,Jimmy the Greek,2.4,"Brentwood Town Centre, Food Court, 4567 Lougheed Highway, Burnaby V5C5X3",+17783714457,11,12,10.0,Greek,Fast Food,,,,,,
North Burnaby,Oui Coffee House,3.1,"4092 Hasting Street, Burnaby, Burnaby V5E 2H9",+16045634011,10,30,7.5,Cafe,Coffee and Tea,Sandwich,Desserts,,,,
North Burnaby,Afghan Turkish Cuisine,3.5,"422 Willingdon Avenue, Burnaby V5C 5G4",+16045634131,11,10,,Afghan,,,,,,,
North Burnaby,A&W,3.6,"Brentwood Town Centre, 731-4567 Lougheed Highway, Burnaby V5C5X3",+16042910517,8,10,10.0,Fast Food,,,,,,,
North Burnaby,Panago,3.1,"6665 Hastings Street, Burnaby V5B1S1",+16043100001,11,18,15.0,Pizza,Fast Food,,,,,,
North Burnaby,Sopra Sotto Pizzeria,3.5,"4022 Hastings St, North Burnaby, Burnaby, Metro Vancouver, Burnaby",+16044233310,4,5,17.5,Italian,Pizza,,,,,,
North Burnaby,Manchu Wok,2.3,"Brentwood Town Centre, Food Court, 4567 Lougheed Highway, Burnaby V5C5X3",+16042988673,15,9,10.0,Fast Food,Chinese,Asian,,,,,
North Burnaby,DAVIDsTEA,3.6,"Brentwood Town Centre, 23-4567 Lougheed Highway, Burnaby V5C5X3",+16042911390,12,3,7.5,Tea,Beverages,,,,,,
North Burnaby,Taco Time,2.9,"Brentwood Town Centre, Food Court, 747-4567 Lougheed Highway, Burnaby V5C5X3",+16042917787,9,8,10.0,Fast Food,Mexican,,,,,,
North Burnaby,Tasty Pho,3.3,"4532 Hastings Street, Metro Vancouver, Burnaby V5C 2K4",+17783791880,5,9,12.5,Vietnamese,,,,,,,
North Burnaby,Waves Coffee,3.5,"4204 Hastings Street, Burnaby V5C2J7",+16044739288,6,19,10.0,Cafe,,,,,,,
North Burnaby,Hastings Sushi,2.7,"3978 Hastings Street, Burnaby V5C",+16044737900,6,18,20.0,Sushi,Japanese,,,,,,
North Burnaby,Grand Chinese Restaurant,3.2,"4461 Lougheed Highway, Suite 1, Burnaby, BC V5C 3Z2, Burnaby",+16045599181,5,7,17.5,Chinese,,,,,,,
North Burnaby,Quiznos,3.1,"Brentwood Town Centre, Food Court, 748-4567 Lougheed Highway, Burnaby V5C5X3",+16042994734,7,9,12.5,Fast Food,Sandwich,,,,,,
North Burnaby,Pho Mr Do,,"4532 E, Hastings Street, North Burnaby, Burnaby, Burnaby",+16046203795,3,5,15.0,Vietnamese,,,,,,,
North Burnaby,Zenq,,"4569, Hastings St., Burnaby, Burnaby",+16042940072,3,2,7.5,Taiwanese,Desserts,,,,,,
North Burnaby,Peaked Pies,,"4114 Hastings St, Burnaby, Burnaby V5C 2J7",+16045583890,3,2,15.0,Australian,Bakery,,,,,,
North Burnaby,Cannoli King Vancouver,,"2828 E Hastings Street, Unit 104, Vancouver, Burnaby V5K 5C5",+16042831115,2,5,5.0,Bakery,Desserts,,,,,,
North Burnaby,Green &amp; Oak Malaysian Restaurant,,"3760 Hastings St, Burnaby, BC V5C 2H5, Burnaby",+17785892668,2,15,12.5,Malaysian,,,,,,,
North Burnaby,Starbucks,,"8888 University Drive, Burnaby V5A 1S6",+17787823362,3,1,10.0,Cafe,,,,,,,
North Burnaby,Siam Le Bien Thai Cuisine,,"4217 E Hastings St, Burnaby, North Burnaby, Burnaby, Burnaby",+16042931343,2,0,10.0,Thai,,,,,,,
North Burnaby,Bubble Waffles Cafe,,"Brentwood Mall, 4567 Lougheed Highway, Suite 744K, Burnaby V5C",+17783797345,2,1,7.5,Cafe,American,,,,,,
North Burnaby,Acqua Restaurant + Bar,,"Executive Suites Hotel & Conference Centre, 4201 Lougheed Highway, Burnaby, Burnaby V5C 3Y6",+16042972118,1,5,40.0,Canadian,Continental,,,,,,
North Burnaby,Big Shots Cafe,2.5,"3980 Hastings Street, Burnaby V5C 2J1",+16042982919,4,3,7.5,Cafe,,,,,,,
North Burnaby,Tim Hortons,,"4567 Lougheed Hwy, Burnaby V5C",+16042944470,2,14,10.0,Fast Food,Cafe,,,,,,
North Burnaby,SunTea,,"6528 Hastings St, North Burnaby, Burnaby, Burnaby",+16043366566,2,0,10.0,Cafe,Desserts,Coffee and Tea,,,,,
North Burnaby,Subway,,"Simon Fraser University, Mackenzie Cafe, 8888 University Drive, Burnaby V5A4Y6",+16042055854,1,2,17.5,Fast Food,,,,,,,
North Burnaby,Orange Julius,,"Brentwood Town Centre, 4567 Lougheed Highway, Burnaby",+16043201876,1,1,7.5,Fast Food,Juices,Beverages,,,,,
North Burnaby,Chez Meme Baguette Bistro,4.9,"4016 Hastings Street, Burnaby V5C 2J1",+16042991141,450,119,15.0,French,,,,,,,
North Burnaby,Chez Christophe Chocolaterie Patisserie,4.4,"4717, HASTINGS ST, Burnaby V5C2K8 2K8",+16044284200,236,157,7.5,Desserts,,,,,,,
North Burnaby,Butchers Block BBQ,4.1,"4091 Hastings Street, Burnaby V5C 2J3",+16042998959,202,78,15.0,Burger,Fast Food,,,,,,
New Westminster,Cockney Kings Fish & Chips,4.4,"Kensington Square, 6574 Hastings Street, Burnaby V5B 1S1",+16042911323,202,27,20.0,Fish and Chips,British,,,,,,
North Burnaby,Kilala Sushi Bar,4.4,"4749 Hastings Street, Burnaby, Burnaby V5C 2K8",+16042984749,107,80,12.5,Sushi,Japanese,,,,,,
North Burnaby,The Gray Olive Cafeteria,3.7,"4190 Hastings Street, Burnaby, Burnaby V5C 2J4",+16045669664,48,73,12.5,Canadian,,,,,,,
North Burnaby,Pho 101,4.0,"5937 Hastings Street, Burnaby, Burnaby V5B 3X7",+17783713180,116,30,15.0,Vietnamese,Asian,,,,,,
North Burnaby,Cioffi's Meat Market & Deli,3.9,"4156 Hastings Street, Burnaby V5C 2J4",+16042919373,78,22,12.5,Deli,,,,,,,
North Burnaby,Burnaby Mountain Clubhouse,3.9,"7600 Halifax Street, Burnaby V5A 4H2",+16042974953,33,111,37.5,Canadian,Bar Food,,,,,,
North Burnaby,Nuvola Gelato,3.4,"4712 Hastings S, Metro Vancouver, Burnaby",+17783798634,12,98,,Desserts,Ice Cream,,,,,,
North Burnaby,Caffe Divano,3.8,"4568 Hastings Street, Burnaby",+16045583011,53,16,10.0,Cafe,,,,,,,
North Burnaby,Fortuna Bakery,3.9,"4240 Hastings Street, Burnaby V5C 2J6",+16042989610,35,12,7.5,Portuguese,Deli,Bakery,,,,,
North Burnaby,Turkish Donair,3.8,"4066 Hastings Street, Burnaby V5C 2J3",+17783710371,52,15,7.5,Turkish,,,,,,,
North Burnaby,De Dutch Pannekoek House,3.5,"6651 Hastings Street, Burnaby V5B1S1",+16042984400,42,28,20.0,European,,,,,,,
North Burnaby,Park Crest Diner,3.6,"5901 East Broadway, Burnaby V5B 2X9",+16042931633,31,11,15.0,Diner,Chinese,Asian,,,,,
North Burnaby,Donair Town,3.5,"Cornerstone Mews, 8923 Cornerstone Mews, Burnaby V5A4Y6",+16042988188,48,8,10.0,Mediterranean,Middle Eastern,,,,,,
North Burnaby,Guadalupe Handmade Burritos,3.7,"Simon Fraser University, Maggie Benston Centre, 8888 University Drive, Burnaby V5A",+17788703530,32,12,10.0,Mexican,Fast Food,,,,,,
North Burnaby,Spicy Stone,3.7,"Cornerstone Mews, 8915 Cornerstone Mews, Burnaby V5A4Y6",+16042993663,42,6,10.0,Korean,Asian,,,,,,
North Burnaby,Ichibankan Express,2.4,"Cornerstone Mews, 8910 Cornerstone Mews, Burnaby V5A4X6",+16042912982,41,6,10.0,Sushi,Japanese,Asian,,,,,
North Burnaby,Steve's Poké Bar,3.6,"8931 Cornerstone Mews, Burnaby V5A4Y7 4Y6",+16045597653,14,7,12.5,Hawaiian,,,,,,,
North Burnaby,Pho D'lite,3.0,"4415 Skyline Drive Suite 2, Burnaby V5C 5Y1",+17783796188,17,24,10.0,Vietnamese,,,,,,,
North Burnaby,Natures Garden Cafe SFU,2.9,"8968 University High Street, Burnaby V5A 4X6",+16042990552,34,3,10.0,Cafe,,,,,,,
North Burnaby,Bubble World,3.3,"Simon Fraser University, Maggie Benston Centre, 8888 University Drive, Burnaby",+17787827010,29,19,15.0,Bubble Tea,Beverages,Asian,,,,,
North Burnaby,Mackenzie Cafe,3.3,"Simon Fraser University, 8888 University Drive, Burnaby V5A4Y6",+17787824481,19,10,10.0,Diner,Canadian,Asian,,,,,
North Burnaby,Bon Bon Bakery,2.8,"4622 Hastings Street, Burnaby V5C 2K5",+16043253612,6,11,7.5,Bakery,,,,,,,
North Burnaby,Tentatsu,3.2,"4266 Hastings Street, Burnaby, Burnaby V5C 2J6",+16042553733,9,11,,Sushi,,,,,,,
North Burnaby,La Fontana Caffe,3.3,"3701 Hastings Street, Burnaby V5C",+16042984004,12,5,10.0,Cafe,,,,,,,
North Burnaby,Gawon Korean Restaurant,3.3,"Simon Fraser University, Maggie Benston Centre, 8888 University Drive, Burnaby V5A 1S6",+17788812464,8,3,10.0,Korean,Asian,,,,,,
North Burnaby,Plum Garden Noodle House,3.3,"Cornerstone Mews, 8939 Cornerstone Mews, Burnaby V5A4Y6",+16042999813,7,8,10.0,Chinese,Japanese,Asian,,,,,
North Burnaby,White Lotus Cafe,,"5901 Broadway, North Burnaby, BC V5B 2Y1, Burnaby",+16044287522,3,5,7.5,Vietnamese,,,,,,,
North Burnaby,The Concert Music Garden Cafe,,"Korea Plaza level, 4501 North Road, Burnaby V3N 4J5",+16042027468,1,3,,Canadian,Korean,,,,,,
North Burnaby,Swift Gelato & Coffee,,"109-1899 Rosser Avenue, Burnaby V5C 6R5",+16045593393,2,2,7.5,Cafe,Ice Cream,Desserts,,,,,
North Burnaby,Jugo Juice,,"Simon Fraser University, 8888 University Drive, Burnaby",Not available for this place,3,24,10.0,Juices,Beverages,Fast Food,,,,,
North Burnaby,Presotea,,"#3 4501 Lougheed Hwy P25, North Burnaby, Burnaby, Burnaby",+16046574567,2,0,15.0,Coffee and Tea,Bubble Tea,,,,,,
North Burnaby,Renaissance Coffee,,"Simon Fraser University, 8888 University Drive, Burnaby",+17787824455,1,2,10.0,Cafe,,,,,,,
North Burnaby,Lotus Cafe,,"4421 Hastings Street, Burnaby V5C 2K1",+16042912175,1,2,10.0,Cafe,,,,,,,
Port Coquitlam,Sushi K Kamizato,4.4,"Shaughnessy Station, 2850 Shaughnessy Street, Metro Vancouver V3C 0A4",+16044740022,245,275,20.0,Sushi,Japanese,Asian,,,,,
Port Coquitlam,Santa Rosa,3.5,"1585 Broadway Street, Metro Vancouver V3C 2M7",+17782859336,33,22,7.5,Mexican,,,,,,,
Port Coquitlam,Amigo Cafe,3.4,"2228 McAllister Avenue, Metro Vancouver V3C2A6",+16044642040,39,8,15.0,Diner,,,,,,,
Port Coquitlam,IHOP,2.6,"Poco Place Shopping Center, 2755 Lougheed Highway, Port Coquitlam, Metro Vancouver, Metro Vancouver V3B 5Y9",+16049415345,46,18,12.5,American,,,,,,,
Port Coquitlam,De Dutch Pannekoek House,3.5,"Westwood Centre, 200-2748 Lougheed Highway, Metro Vancouver V3C3L8",+16049443802,45,15,20.0,European,,,,,,,
Port Coquitlam,KC's Cafe,3.8,"8-1449 Prairie Avenue, Metro Vancouver V3C3V4",+16045540253,30,1,12.5,Cafe,,,,,,,
Port Coquitlam,Giggle Dam Dinner Theatre,3.5,"2616 Shaughnessy Street, Metro Vancouver V3C0E1",+16049444453,25,0,20.0,Canadian,,,,,,,
Port Coquitlam,Luscious Creations,3.0,"2233 McAllister Avenue, Metro Vancouver V3C2A5",+16044644668,15,7,5.0,Bakery,,,,,,,
Port Coquitlam,Suzette's Cafe,3.5,"205-1530 Kingsway, Metro Vancouver V3C6N6",+16044641199,12,3,10.0,Fast Food,,,,,,,
Port Coquitlam,The Big Flat Pancake,3.9,"2020 Oxford Connector, Port Coquitlam, BC V3C 0A4, Metro Vancouver",+16042623410,4,8,10.0,Cafe,Desserts,Bakery,American,Canadian,,,
Port Coquitlam,Waves Coffee,3.9,"Poco Place, 2755 Lougheed Highway, Metro Vancouver V3B5Y9",+16044729283,7,23,10.0,Cafe,,,,,,,
Port Coquitlam,Sincerely Cafe,,"1140-551 Sherling Avenue, Metro Vancouver V3B",+16044756362,1,12,10.0,Cafe,,,,,,,
Port Coquitlam,Polonia Deli,,"2338 Marpole Avenue, Metro Vancouver V3C2A1",+16044688748,3,0,10.0,Eastern European,Deli,,,,,,
Port Coquitlam,Canpol Deli,,"3026 Flint Street, Metro Vancouver V3B",+16049454420,3,1,7.5,Deli,,,,,,,
Port Coquitlam,A taste Of Ukraine Cafe,,"Suite 105, 1611 Broadway Street, Metro Vancouver V3C 2M7",+16044740789,1,0,,Ukrainian,Russian,,,,,,
Port Coquitlam,Wah Wing Restaurant,4.2,"Westwood Centre, 2748 Lougheed Highway, Metro Vancouver V3C 3L8",+16049453333,170,73,20.0,Chinese,Asian,,,,,,
Port Coquitlam,Rainbow Butterfly,3.9,"2850 Oxford Street, Metro Vancouver V3B 4B9",+16049443888,137,107,17.5,Chinese,Asian,,,,,,
Port Coquitlam,Tip Thai Restaurant,4.1,"2606 Shaugnessy Street, Metro Vancouver V3C 3G5",+16044720005,116,29,12.5,Thai,Asian,,,,,,
Port Coquitlam,San Remo Pizza,4.2,"3022 Flint Street, Port Coquitlam, Metro Vancouver V3B 4H4",+16049418644,124,11,25.0,Italian,Pizza,,,,,,
Port Coquitlam,Takano Japanese Noodle Café,3.8,"3242 Westwood Street, Metro Vancouver V3C 3L5",+16044613798,101,39,15.0,Ramen,Japanese,Asian,,,,,
Port Coquitlam,The Bombay,4.0,"Westwood Centre, 2748 Lougheed Highway, Metro Vancouver V3C 3L8",+16049443872,120,14,17.5,Indian,,,,,,,
Port Coquitlam,Shyun,4.1,"1250 Dominion, Avenue 102, Port Coquitlam, Metro Vancouver V3B 8G7",+16049444411,59,85,22.5,Sushi,Japanese,Asian,,,,,
Port Coquitlam,Dinakis,3.8,"Oxford Market, 101-2020 Oxford Connector, Metro Vancouver V3C 0A4",+16044723333,108,10,30.0,Greek,Mediterranean,Grill,,,,,
Port Coquitlam,Ginza Sushi,4.0,"#2, 2850, Oxford Street, Port Coquitlam, Metro Vancouver, Metro Vancouver V3B 4B9",+16049455544,82,57,12.5,Sushi,Japanese,Asian,,,,,
Port Coquitlam,Sushi 990,3.7,"Clock Tower Centre, 1125 Nicola Street, Metro Vancouver V3B 8B2",+16044757990,47,87,17.5,Sushi,Japanese,Asian,,,,,
Port Coquitlam,The Gillnetter Pub,3.3,"1864 Argue Street, Metro Vancouver V3C5K4",+16049415599,74,35,20.0,Bar Food,,,,,,,
Port Coquitlam,Asahi Japanese,3.8,"103-2540 Mary Hill Road, Metro Vancouver V3C 2A9",+16049412633,67,57,17.5,Sushi,Japanese,Asian,,,,,
Port Coquitlam,Pho Toan Thang,4.0,"Clock Tower Centre, 106-1125 Nicola Street, Metro Vancouver V3B 8A4",+16044641250,75,24,12.5,Vietnamese,Asian,,,,,,
Port Coquitlam,Cat & Fiddle Pub,3.4,"1979 Brown Street, Metro Vancouver V3C 2N4",+16049418822,81,13,32.5,Bar Food,,,,,,,
Port Coquitlam,The Arms Pub,4.2,"3261 Coast Meridian Road, Metro Vancouver V3B 3N3",+16049414711,58,26,25.0,Bar Food,,,,,,,
Port Coquitlam,Sky Dragon,3.7,"1538 Prairie Avenue, Metro Vancouver V3B 1T5",+16049418811,65,10,20.0,Chinese,Asian,,,,,,
Port Coquitlam,Earls,3.3,"Shaughnessy Station, 3850 Shaughnessy Street, Metro Vancouver V6Z 3G4",+16049411733,77,33,35.0,Canadian,,,,,,,
Port Coquitlam,Sushi Village,3.8,"3331 Coast Meridian Road, Metro Vancouver, Metro Vancouver V3B 3N6",+16049416844,53,17,12.5,Sushi,Japanese,Asian,,,,,
Port Coquitlam,Matteo's Gelato,4.0,"2615 Mary Hill Road, Metro Vancouver V3C3A9",+16044642228,57,9,7.5,Cafe,Ice Cream,Desserts,,,,,
Port Coquitlam,Pallas Athena,4.0,"1250 Dominion Avenue, Metro Vancouver V3B 8G7",+16049414871,59,11,22.5,Greek,,,,,,,
Port Coquitlam,Five Guys,3.5,"Fremont Village, 130-2105 Hawkins Street, Metro Vancouver V3B",+16044684772,68,5,10.0,Fast Food,Burger,,,,,,
Port Coquitlam,Hearthstone Pizza,3.7,"2755 Lougheed Highway, Metro Vancouver",+16049442221,33,45,10.0,Pizza,,,,,,,
Port Coquitlam,Pho T&T,3.7,"106-2581 Mary Hill Road, Metro Vancouver V3C 3A9",+16049428937,44,12,12.5,Vietnamese,Asian,,,,,,
Port Coquitlam,The Kebob House,4.0,"2865 Shaughnessy Street, Metro Vancouver V3C3H1",+16045540116,45,7,12.5,Greek,Middle Eastern,,,,,,
Port Coquitlam,Ma Now Thai Kitchen,3.4,"Poco Place, 29-2755 Lougheed Highway, Metro Vancouver V3B5Y9",+17783557979,33,37,25.0,Thai,Asian,,,,,,
Port Coquitlam,Hiro Sushi,3.8,"2540 Shaughnessy Street, Metro Vancouver V3C 3G2",+16045523474,51,4,12.5,Sushi,Japanese,Asian,,,,,
Port Coquitlam,Me-n-Ed's Pizza Parlor,3.8,"2233 McAllister Avenue, Metro Vancouver V3C2A5",+16049421200,59,5,20.0,Pizza,Italian,,,,,,
Port Coquitlam,Orrange Kitchen and Bar,3.6,"Clock Tower Centre, 111-1125 Nicola Street, Metro Vancouver V3B 8B2",+16044744424,57,5,35.0,Bar Food,,,,,,,
Port Coquitlam,Tongileo Korean Restaurant,3.8,"2579 Lougheed Highway, Vancover, Metro Vancouver V3B1B4",+16044742579,29,31,15.0,Korean,Asian,,,,,,
Port Coquitlam,Samz Pub,3.4,"2342 Elgin Avenue, Metro Vancouver V3C3G5",+16044611174,57,7,32.5,Bar Food,,,,,,,
Port Coquitlam,Pho 51,3.7,"Freemont Village, 120-2160 Hawkins Street, Metro Vancouver V3B",+16049448880,46,18,17.5,Bubble Tea,Vietnamese,Asian,,,,,
Port Coquitlam,Pho Huy,3.8,"Poco Place, 2755 Lougheed Highway, Metro Vancouver V3B 5Y9",+16044648959,48,7,12.5,Vietnamese,Asian,,,,,,
Port Coquitlam,Happy Chinese Restaurant,3.2,"3266 Coast Meridian Road, Metro Vancouver V3B 3N3",+17782858323,43,8,17.5,Chinese,Asian,,,,,,
Port Coquitlam,Sparta Empire Pizza,3.7,"2232 McAllister Avenue, Metro Vancouver V3C 2A6 2A6",+16049428414,41,10,20.0,Greek,Mediterranean,,,,,,
Port Coquitlam,Eastern Pearl Seafood Resturant,3.4,"6102-2850 Shaughnessy Street, Port Coquitlam, Metro Vancouver V3C 6K5",+16044742992,16,47,20.0,Chinese,,,,,,,
Port Coquitlam,Donair Affair,3.3,"105-2540 Mary Hill Road, Metro Vancouver V3C2A9",+16049413839,50,3,10.0,Kebab,Middle Eastern,,,,,,
Port Coquitlam,Pappa Leo's Pizza,3.9,"3237 Coast Meridian Road, Metro Vancouver V3B 1T4",+16049417374,27,5,12.5,Pizza,Fast Food,,,,,,
Port Coquitlam,John's Chicken,3.7,"101A-1475, Prairie Avenue, Port Coquitlam, Metro Vancouver V3B 1T4",Number not available,37,5,10.0,Fast Food,,,,,,,
Port Coquitlam,The Mexican Gourmet,3.1,"Poco Place, 18-2755 Lougheed Highway, Metro Vancouver V3B5Y9",+16049445594,27,23,15.0,Latin American,Mexican,,,,,,
Port Coquitlam,Spice Art,3.4,"1475 Prairie Avenue, Metro Vancouver V3B 1T3",+16044741511,15,36,20.0,Indian,,,,,,,
Port Coquitlam,Izba Bistro,3.3,"PoCo Inn & Suites Hotel, 1535 Lougheed Highway, Metro Vancouver V3B 1A5",+16044758864,22,18,22.5,Canadian,European,,,,,,
Port Coquitlam,Blend Bubble Tea,3.4,"3266A Coast Meridian Road, Metro Vancouver",+16044758880,26,17,10.0,Bubble Tea,Beverages,,,,,,
Port Coquitlam,Pizza 123,3.9,"3377 Coast Meridian Road, Metro Vancouver V3B6X3",+16049422999,19,11,10.0,Pizza,Fast Food,,,,,,
Port Coquitlam,Donair Licious,2.7,"2652 Shaughnessy Street, Metro Vancouver V3C",+17782853323,29,1,7.5,Middle Eastern,,,,,,,
